Proteins,Compartments,Cyto,Nsol,NucI,Horg,Lorg,Colour
SLC35C1,S1,-1.5762235449563522,-1.9826597278314975,-0.21753004142290167,1.0101816166288247,1.079875915337443,gold
SLC35C2,S1,-1.609016014969205,-1.7679234421262815,-0.39325636176993817,0.7427940051116775,0.8002846696724863,gold
SLC35E1,S2,-0.9255445705837849,-1.4174858364259761,-0.1819104489235639,0.909559644251303,0.7454955011891173,orange
SLC35F5,S1,-0.622682691449566,-1.3039444477362427,-0.29906385476587366,0.6851603661250407,0.994146491285741,gold
SLC35F6,S1,-1.3455513564069257,-1.8893643085764162,-0.5696026956913048,0.8083192718997864,1.143566100832348,gold
SLC37A4,S2,-1.2524176223161145,-1.7828054496760806,0.3671385560938384,0.8740615557685953,0.5724366167786864,orange
SLC38A1,S1,-1.059995656672608,-1.5012890083229862,0.16303390801720907,0.7670004305807829,0.8782214729573694,gold
SLC38A10,S1,-1.2444607485595791,-1.4164431687882617,-0.061115493054194406,0.8453187191287646,0.9437704082761516,gold
SLC38A2,S2,-1.4366607167336785,-2.170597809881401,0.06682987040831256,0.8773031378569608,0.8876598518995785,orange
SLC38A9,S1,-0.6403449239896253,-1.101138961477126,-0.25390088546251777,0.7329395227954016,0.8371569111307129,gold
SLC39A10,S4,-1.25433847830088,-1.3390200629478919,0.3584475404406966,1.01417074510492,0.24897806726816124,tomato2
SLC39A11,S3,-0.782479381144433,-0.8771788704331739,0.06935445781854001,0.8044609664044404,0.5985325356467761,salmon
SLC39A14,S4,-1.2464183546640824,-1.4918523638220402,0.3407377275557916,0.9426368922138275,0.46307169371348167,tomato2
SLC39A6,S4,-1.1029927162163018,-1.3947130227590243,0.3106354419577203,0.9702506342968376,0.26947856952051286,tomato2
SLC39A7,S2,-2.1606402459331306,-1.9380577608547038,0.13931717059157742,1.0194912711949042,0.3892004984891333,orange
SLC3A2,S4,-0.9776560513682337,-1.4627781408970169,0.5745382902083991,0.8645297795779101,0.06338380677277176,tomato2
SLC41A1,S1,-0.92854137938493575,-1.1325901844884974,-0.24693107110735796,0.5309544782554125,1.058078945276368,gold
SLC44A1,S4,-1.0268575796904464,-1.2967578290500024,0.4449953220901831,0.7549894729922935,0.2977268929390302,tomato2
SLC44A2,S4,-1.1746660535875104,-1.3774835287737583,0.36436344805006293,0.777638852982556,0.4003598617301048,tomato2
SLC4A1AP,N4,-0.6484882277401414,1.3530662301417586,-0.29140223582011837,-0.9585693055116318,-0.2810694333799445,grey30
